# The train part of log-flat.tsv, split by family with seed 1
# (wisp classifier split); see training/README.md for the labels and rules.
error	MISCONF Redis is configured to save RDB snapshots, but it's currently unable to persist to disk.
info	Sent 200 in 1ms
error	webhook delivery to https://hooks.example.com/in abandoned after 10 attempts (last status 503)
error	GenServer MyApp.Billing.Worker terminating
error	giving up on job 7712 after 5 retries: connection reset by peer
info	Sep 26 09:30:00 mbp-dev com.apple.xpc.launchd[1] (com.example.backup): Successfully spawned backupd[4012] because interval
info	System check identified no issues (0 silenced).
error	LDAP bind to ldap.corp.example.com:636 failed: Can't contact LDAP server; all logins are rejected
error	cron[31921]: (backup) CMD (/usr/local/bin/backup.sh) exited with status 1
warning	Sep 26 10:15:25 web-03 systemd[1]: api.service: Scheduled restart job, restart counter is at 3.
warning	[warn] Sep 26 10:15:25 web-03 systemd[1]: api.service: Scheduled restart job, restart counter is at 3.
fault	fatal error: concurrent map writes
info	parsed 212 lines from import.csv header=[sku, name, price]
info	heartbeat sent to coordinator (seq 88412)
info	Listening for transport dt_socket at address: 5005
info	goroutine 73 parked on chan receive in worker.go:88
info	Background saving started by pid 8812
info	raft: node-3 appended entries 1204410-1204412 at term 41
info	Server starting on http://127.0.0.1:8080
info	Request headers: {"accept":"application/json","user-agent":"okhttp/4.12.0","x-request-id":"7f3a9c21"}
error	terraform apply failed after 12 of 18 resources changed; state lock held by run 4471
info	[2026-09-26T10:47:00,013][o.e.c.r.a.AllocationService] [node-es-1] Cluster health status changed from [YELLOW] to [GREEN] (reason: [shards started [[logs-2026.09.26][1]]]).
warning	[2026-09-26 10:45:01,013] [ReplicaFetcher replicaId=1, leaderId=3, fetcherId=0] Error sending fetch request (sessionId=1422, epoch=812) to node 3: retrying
info	jwt claims: sub=u_3350 aud=api.example.com exp=1790423400 scope=read:orders
error	ActiveRecord::ConnectionNotEstablished (connection to server at "db.internal" (10.0.2.8), port 5432 failed: the database system is shutting down)
info	dialing tcp 10.0.3.14:8080
info	== 20260926101200 AddIndexToInvoicesNumber: migrated (0.0412s) ======================
error	org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'entityManagerFactory' defined in class path resource
warning	Sandbox: bash(5120) deny(1) file-write-create /Users/Shared/build/out.log
info	> GET /v1/prices HTTP/1.1
error	✖ 3 problems (3 errors, 0 warnings)
warning	✖ 2 problems (0 errors, 2 warnings)
warning	Permission change: bucket assets-staging made publicly readable by ci-bot
warning	parse error in optional file ~/.apprc line 12; ignoring it and using defaults
info	found 0 vulnerabilities
info	hmr update /src/components/Cart.tsx
error	database system was interrupted while in recovery at 2026-09-26 03:12:44 UTC
info	Migrating to AddIndexToInvoicesNumber (20260926101200)
info	nightly-backup finished: 38.2 GB in 41m, uploaded to s3://backups-example/2026-09-26/
info	level=info nightly-backup finished: 38.2 GB in 41m, uploaded to s3://backups-example/2026-09-26/
warning	Sep 26 09:40:22 mbp-dev com.apple.xpc.launchd[1] (com.example.helper): This service is defined to be constantly running and is inherently inefficient.
info	Shutting down ExecutorService 'applicationTaskExecutor'
error	203.0.113.14 - - [26/Sep/2026:10:14:02 +0000] "POST /api/v1/orders HTTP/1.1" 500 187 "-" "okhttp/4.12.0"
error	192.0.2.41 - - [26/Sep/2026:10:16:09 +0000] "GET /reports/export?format=csv HTTP/1.1" 504 167 "-" "curl/8.7.1"
warning	198.51.100.61 - - [26/Sep/2026:10:18:14 +0000] "POST /login HTTP/1.1" 401 38 "-" "python-requests/2.32.3"
warning	203.0.113.200 - - [26/Sep/2026:10:18:22 +0000] "GET /admin/settings HTTP/1.1" 403 153 "-" "Mozilla/5.0 (X11; Linux x86_64)"
warning	192.0.2.77 - - [26/Sep/2026:10:19:01 +0000] "GET /api/search?q=shoes HTTP/1.1" 429 61 "-" "ExampleCrawler/1.0"
warning	10.0.4.12 - - [26/Sep/2026:10:20:15 +0000] "GET /.env HTTP/1.1" 403 146 "-" "Go-http-client/1.1"
info	203.0.113.14 - - [26/Sep/2026:10:14:02 +0000] "GET /api/v1/orders?page=2 HTTP/1.1" 200 5123 "-" "okhttp/4.12.0"
info	192.0.2.41 - - [26/Sep/2026:10:16:09 +0000] "GET /old-pricing HTTP/1.1" 301 169 "-" "curl/8.7.1"
info	192.0.2.12 - - [26/Sep/2026:10:16:31 +0000] "GET /wp-login.php HTTP/1.1" 404 146 "-" "Mozilla/5.0 zgrab/0.x"
info	10.0.4.9 - - [26/Sep/2026:10:16:40 +0000] "GET /healthz HTTP/1.1" 200 2 "-" "kube-probe/1.31"
info	198.51.100.33 - - [26/Sep/2026:10:17:05 +0000] "POST /api/v1/carts/77/items HTTP/1.1" 201 412 "-" "ExampleApp/3.2 (Android 15)"
info	198.51.100.33 - - [26/Sep/2026:10:17:09 +0000] "POST /api/v1/carts/77/items HTTP/1.1" 422 88 "-" "ExampleApp/3.2 (Android 15)"
info	192.0.2.140 - - [26/Sep/2026:10:17:52 +0000] "PATCH /v2/projects/12 HTTP/1.1" 409 71 "-" "axios/1.7.7"
info	192.0.2.3 - - [26/Sep/2026:10:18:44 +0000] "OPTIONS /api/v1/prices HTTP/1.1" 204 0 "-" "Mozilla/5.0"
warning	Swap usage is 6.1GB; the host is under memory pressure
info	scheduled job send-digest ran for 1,203 subscribers
info	D0926 05:07:21.990 2026/09/26 11:00:00 starting api version=1.14.2 commit=a91f3c2
info	render <ProductCard id=2231> took 1.8ms
error	tar: /Volumes/Backup/2026-09-26.tar: Cannot write: No space left on device
error	ERROR tar: /Volumes/Backup/2026-09-26.tar: Cannot write: No space left on device
info	Started  pod/api-5d8f7b-q2x9z  Started container api
error	Exception in thread "kafka-producer-network-thread | producer-1" org.apache.kafka.common.KafkaException: Failed to construct kafka producer
warning	checkpoints are occurring too frequently (18 seconds apart)
info	tick 41022: 12 timers due, 0 fired late, loop lag 0.4ms
error	TypeError: Cannot read properties of undefined (reading 'map')
error	Error: listen EADDRINUSE: address already in use :::3000
info	cache warmed: 12,402 product pages in 44s
info	exiting OrderService.place -> Order(id=88413, total=129.00)
info	user k.nakamura@example.com signed in from 198.51.100.17 (MFA passed)
warning	health check for web-2 failed (1 of 3), will check again in 10s
warning	autovacuum: found orphan temp table "pg_temp_3"."tmp_import" in database "app"
warning	queue "emails" depth 18,402 (alarm at 10,000)
info	Compiled with 0 errors and 0 warnings
info	waiting for lock inventory:SKU-2231 (held by worker-2)
warning	Test run took 14m02s, 6 minutes longer than the 7-day median
info	Now listening on: http://localhost:5000
info	asset lookup /static/js/main.js -> dist/main.4f1c2e.js (manifest)
error	Sep 26 10:07:12 web-03 kernel: nvme0n1: I/O 812 QID 3 timeout, aborting
warning	Open file descriptors at 61,200 of 65,536
warning	Sep 26 10:03:11 build-01 kernel: TCP: request_sock_TCP: Possible SYN flooding on port 443. Sending cookies.
info	ERROR_REPORTING=1 passed to the worker environment
